TimeCreated,Id,LevelDisplayName,Message,Source,TaskCategory,Username
1681769659,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ANDERSON_SANTOS
	Account Name:		JUBI62465$
	Account Domain:		JUBILIFE
	Logon ID:		0x6A6F62

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,ANDERSON_SANTOS
1681769661,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\STEFAN_CASTILLO
	Account Name:		JUBI06072$
	Account Domain:		JUBILIFE
	Logon ID:		0x686973

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,STEFAN_CASTILLO
1681769677,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ELIJAH_ODOM
	Account Name:		JUBI06421$
	Account Domain:		JUBILIFE
	Logon ID:		0x462773

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,ELIJAH_ODOM
1681769677,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MARCELO_SAVAGE
	Account Name:		JUBI38717$
	Account Domain:		JUBILIFE
	Logon ID:		0x656E64

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MARCELO_SAVAGE
1681769683,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ULYSSES_THOMPSON
	Account Name:		JUBI76883$
	Account Domain:		JUBILIFE
	Logon ID:		0x6F7074

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,ULYSSES_THOMPSON
1681769684,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MANUELA_VINCENT
	Account Name:		JUBI78700$
	Account Domain:		JUBILIFE
	Logon ID:		0x6F7574

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MANUELA_VINCENT
1681769690,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\LUZ_DICKSON
	Account Name:		JUBI81728$
	Account Domain:		JUBILIFE
	Logon ID:		0x637279

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,LUZ_DICKSON
1681769699,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\SANFORD_FOREMAN
	Account Name:		JUBI24584$
	Account Domain:		JUBILIFE
	Logon ID:		0x6C6177

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,SANFORD_FOREMAN
1681769707,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\LETICIA_PERRY
	Account Name:		JUBI32982$
	Account Domain:		JUBILIFE
	Logon ID:		0x6F7572

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,LETICIA_PERRY
1681769709,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\LYNETTE_PICKETT
	Account Name:		JUBI55271$
	Account Domain:		JUBILIFE
	Logon ID:		0x616365

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,LYNETTE_PICKETT
1681769717,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\SHAUN_MARTIN
	Account Name:		JUBI95785$
	Account Domain:		JUBILIFE
	Logon ID:		0x676170

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,SHAUN_MARTIN
1681769730,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\LEAH_HUBBARD
	Account Name:		JUBI85325$
	Account Domain:		JUBILIFE
	Logon ID:		0x7A6F6F

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,LEAH_HUBBARD
1681769742,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ELISA_TERRELL
	Account Name:		JUBI13542$
	Account Domain:		JUBILIFE
	Logon ID:		0x737565

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,ELISA_TERRELL
1681769749,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\BRANDON_BUCKLEY
	Account Name:		JUBI19912$
	Account Domain:		JUBILIFE
	Logon ID:		0x77616E

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,BRANDON_BUCKLEY
1681769754,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\GARTH_CLEMENTS
	Account Name:		JUBI23096$
	Account Domain:		JUBILIFE
	Logon ID:		0x736578

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,GARTH_CLEMENTS
1681769756,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MAJOR_BLACKBURN
	Account Name:		JUBI25770$
	Account Domain:		JUBILIFE
	Logon ID:		0x626564

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,MAJOR_BLACKBURN
1681769757,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\GINO_MILLER
	Account Name:		JUBI22581$
	Account Domain:		JUBILIFE
	Logon ID:		0x472773

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,GINO_MILLER
1681769767,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JO_CAMACHO
	Account Name:		JUBI47895$
	Account Domain:		JUBILIFE
	Logon ID:		0x66726F

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,JO_CAMACHO
1681769767,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MAI_CERVANTES
	Account Name:		JUBI35394$
	Account Domain:		JUBILIFE
	Logon ID:		0x64696E

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MAI_CERVANTES
1681769782,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\GEORGIA_SHANNON
	Account Name:		JUBI92789$
	Account Domain:		JUBILIFE
	Logon ID:		0x6D7973

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,GEORGIA_SHANNON
1681769783,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ZACHERY_CROSBY
	Account Name:		JUBI04106$
	Account Domain:		JUBILIFE
	Logon ID:		0x676F62

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,ZACHERY_CROSBY
1681769788,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\KAITLIN_FREEMAN
	Account Name:		JUBI45457$
	Account Domain:		JUBILIFE
	Logon ID:		0x6E6974

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,KAITLIN_FREEMAN
1681769796,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\THEODORE_DEAN
	Account Name:		JUBI23154$
	Account Domain:		JUBILIFE
	Logon ID:		0x626967

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,THEODORE_DEAN
1681769804,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\LAUREL_MAYS
	Account Name:		JUBI48721$
	Account Domain:		JUBILIFE
	Logon ID:		0x6E6F6E

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,LAUREL_MAYS
1681769811,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JAMES_HOUSTON
	Account Name:		JUBI81084$
	Account Domain:		JUBILIFE
	Logon ID:		0x6F7265

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,JAMES_HOUSTON
1681769811,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\EMORY_BELL
	Account Name:		JUBI26989$
	Account Domain:		JUBILIFE
	Logon ID:		0x6F7574

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,EMORY_BELL
1681769815,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\KATHERINE_MONTGOMERY
	Account Name:		JUBI39597$
	Account Domain:		JUBILIFE
	Logon ID:		0x736974

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,KATHERINE_MONTGOMERY
1681769817,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JOSE_BRIGHT
	Account Name:		JUBI97469$
	Account Domain:		JUBILIFE
	Logon ID:		0x706967

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,JOSE_BRIGHT
1681769822,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MOLLY_LEON
	Account Name:		JUBI24899$
	Account Domain:		JUBILIFE
	Logon ID:		0x6B6964

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,MOLLY_LEON
1681769838,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\GRETCHEN_HULL
	Account Name:		JUBI67794$
	Account Domain:		JUBILIFE
	Logon ID:		0x686973

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,GRETCHEN_HULL
1681769845,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\DANTE_SIMON
	Account Name:		JUBI42083$
	Account Domain:		JUBILIFE
	Logon ID:		0x626F77

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,DANTE_SIMON
1681769847,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MALINDA_LLOYD
	Account Name:		JUBI76230$
	Account Domain:		JUBILIFE
	Logon ID:		0x646F6E

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MALINDA_LLOYD
1681769863,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ARON_GALLOWAY
	Account Name:		JUBI15798$
	Account Domain:		JUBILIFE
	Logon ID:		0x657665

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,ARON_GALLOWAY
1681769871,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\REUBEN_WARNER
	Account Name:		JUBI76852$
	Account Domain:		JUBILIFE
	Logon ID:		0x6E6970

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,REUBEN_WARNER
1681769877,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MAURICE_BUCKNER
	Account Name:		JUBI89424$
	Account Domain:		JUBILIFE
	Logon ID:		0x736978

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MAURICE_BUCKNER
1681769877,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\OFELIA_BARKER
	Account Name:		JUBI13488$
	Account Domain:		JUBILIFE
	Logon ID:		0x666972

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,OFELIA_BARKER
1681769881,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ANGIE_LARSEN
	Account Name:		JUBI09761$
	Account Domain:		JUBILIFE
	Logon ID:		0x646F67

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,ANGIE_LARSEN
1681769881,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\WESTON_WITT
	Account Name:		JUBI83597$
	Account Domain:		JUBILIFE
	Logon ID:		0x696F6E

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,WESTON_WITT
1681769882,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\TOD_OSBORN
	Account Name:		JUBI58895$
	Account Domain:		JUBILIFE
	Logon ID:		0x6F7765

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,TOD_OSBORN
1681769888,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\DIANNA_BENSON
	Account Name:		JUBI70220$
	Account Domain:		JUBILIFE
	Logon ID:		0x646965

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,DIANNA_BENSON
1681769916,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\BARBARA_VEGA
	Account Name:		JUBI22247$
	Account Domain:		JUBILIFE
	Logon ID:		0x756768

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,BARBARA_VEGA
1681769920,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\GEOFFREY_HANSON
	Account Name:		JUBI50953$
	Account Domain:		JUBILIFE
	Logon ID:		0x6C6964

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,GEOFFREY_HANSON
1681769943,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\EDMUND_MARQUEZ
	Account Name:		JUBI22519$
	Account Domain:		JUBILIFE
	Logon ID:		0x706179

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,EDMUND_MARQUEZ
1681769944,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\LUCIANO_BURT
	Account Name:		JUBI35479$
	Account Domain:		JUBILIFE
	Logon ID:		0x706973

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,LUCIANO_BURT
1681769945,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\YOUNG_COOLEY
	Account Name:		JUBI66094$
	Account Domain:		JUBILIFE
	Logon ID:		0x6D6164

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,YOUNG_COOLEY
1681769958,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JAMAL_KEITH
	Account Name:		JUBI75053$
	Account Domain:		JUBILIFE
	Logon ID:		0x67616C

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,JAMAL_KEITH
1681769961,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\BRIGITTE_FRENCH
	Account Name:		JUBI15640$
	Account Domain:		JUBILIFE
	Logon ID:		0x676162

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,BRIGITTE_FRENCH
1681769964,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MICAH_GARDNER
	Account Name:		JUBI65872$
	Account Domain:		JUBILIFE
	Logon ID:		0x686164

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MICAH_GARDNER
1681769968,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\DON_HORNE
	Account Name:		JUBI33844$
	Account Domain:		JUBILIFE
	Logon ID:		0x746561

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,DON_HORNE
1681769983,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JAIME_CLAY
	Account Name:		JUBI79291$
	Account Domain:		JUBILIFE
	Logon ID:		0x627573

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,JAIME_CLAY
1681769990,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MARY_EVERETT
	Account Name:		JUBI93544$
	Account Domain:		JUBILIFE
	Logon ID:		0x68756D

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MARY_EVERETT
1681769996,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\EMMA_LOWE
	Account Name:		JUBI69029$
	Account Domain:		JUBILIFE
	Logon ID:		0x617865

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,EMMA_LOWE
1681770000,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MEGAN_MAYNARD
	Account Name:		JUBI06486$
	Account Domain:		JUBILIFE
	Logon ID:		0x706172

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,MEGAN_MAYNARD
1681770001,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\AUDREY_BANKS
	Account Name:		JUBI66732$
	Account Domain:		JUBILIFE
	Logon ID:		0x706170

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,AUDREY_BANKS
1681770005,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\EDWIN_NAVARRO
	Account Name:		JUBI35532$
	Account Domain:		JUBILIFE
	Logon ID:		0x706164

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,EDWIN_NAVARRO
1681770013,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JASON_REID
	Account Name:		JUBI14372$
	Account Domain:		JUBILIFE
	Logon ID:		0x626174

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,JASON_REID
1681770014,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ERMA_EMERSON
	Account Name:		JUBI59619$
	Account Domain:		JUBILIFE
	Logon ID:		0x6E696C

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,ERMA_EMERSON
1681770016,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\DEIDRE_FUENTES
	Account Name:		JUBI15475$
	Account Domain:		JUBILIFE
	Logon ID:		0x676565

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,DEIDRE_FUENTES
1681770017,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ROSS_AVERY
	Account Name:		JUBI13926$
	Account Domain:		JUBILIFE
	Logon ID:		0x687568

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,ROSS_AVERY
1681770042,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\HERBERT_HARTMAN
	Account Name:		JUBI81792$
	Account Domain:		JUBILIFE
	Logon ID:		0x616C65

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,HERBERT_HARTMAN
1681770054,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\REX_KELLY
	Account Name:		JUBI32154$
	Account Domain:		JUBILIFE
	Logon ID:		0x706177

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,REX_KELLY
1681770060,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\KAREN_LAWSON
	Account Name:		JUBI92176$
	Account Domain:		JUBILIFE
	Logon ID:		0x492773

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,KAREN_LAWSON
1681770061,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\DEAN_GLASS
	Account Name:		JUBI07310$
	Account Domain:		JUBILIFE
	Logon ID:		0x696C6C

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,DEAN_GLASS
1681770061,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\KELLY_CLARKE
	Account Name:		JUBI08717$
	Account Domain:		JUBILIFE
	Logon ID:		0x6C6567

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,KELLY_CLARKE
1681770062,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\JERRY_HICKMAN
	Account Name:		JUBI38337$
	Account Domain:		JUBILIFE
	Logon ID:		0x706164

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,JERRY_HICKMAN
1681770066,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\NORA_COMPTON
	Account Name:		JUBI38492$
	Account Domain:		JUBILIFE
	Logon ID:		0x736978

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,NORA_COMPTON
1681770083,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\DYLAN_GILLIAM
	Account Name:		JUBI84416$
	Account Domain:		JUBILIFE
	Logon ID:		0x636F74

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,DYLAN_GILLIAM
1681770085,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\SALLY_EWING
	Account Name:		JUBI43637$
	Account Domain:		JUBILIFE
	Logon ID:		0x626F67

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,SALLY_EWING
1681770086,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\MARCEL_NOLAN
	Account Name:		JUBI37663$
	Account Domain:		JUBILIFE
	Logon ID:		0x676F74

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\winlogon.exe,12545,MARCEL_NOLAN
1681770106,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ALLIE_RODGERS
	Account Name:		JUBI31663$
	Account Domain:		JUBILIFE
	Logon ID:		0x657665

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,ALLIE_RODGERS
1681770112,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\KITTY_GRAHAM
	Account Name:		JUBI15815$
	Account Domain:		JUBILIFE
	Logon ID:		0x706C79

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,KITTY_GRAHAM
1681770113,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\ROY_MCLAUGHLIN
	Account Name:		JUBI74714$
	Account Domain:		JUBILIFE
	Logon ID:		0x6C6F74

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",C:\Windows\System32\svchost.exe,12545,ROY_MCLAUGHLIN
1681770123,4634,Information,"An account was logged off.

Subject:
	Security ID:		JUBILIFE\BETH_CARTER
	Account Name:		JUBI60869$
	Account Domain:		JUBILIFE
	Logon ID:		0x736B69

Logon Type:			11

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots
on the same computer.",-,12545,BETH_CARTER
